time_sec,x,y,z
0.371,12.286378288820137,-0.6521185959829976,0.04590047725650592
0.534,12.50103889240841,-0.7877991394550672,0.06682562883882515
0.607,12.671163743130627,-0.9067997682732882,0.08479892239388054
0.709,12.79184376521204,-0.9972210950004292,0.0982832563770506
0.778,13.061040850777513,-1.2148211456043172,0.13075779059388282
0.827,13.244434672932567,-1.37740979011733,0.1551326313470227
0.869,13.328273327168016,-1.4560416210158857,0.16693737858419766
0.913,13.60438699277833,-1.727227849083624,0.2085993473113792
0.957,13.797659852405733,-1.9284499551186234,0.24243131812983343
0.999,13.887275636815595,-2.02493948775028,0.2593627932397542
1.041,14.149902753327634,-2.3197057977018245,0.31336114038967633
1.083,14.290499548855495,-2.4855292699717566,0.34467171255448203
1.125,14.670960403753849,-2.932647073995227,0.43258764450758225
1.167,14.78122970295389,-3.0659795154573586,0.4597952909382119
1.21,14.93169331701991,-3.25657016504584,0.49812967389332474
1.253,15.30319649521307,-3.7360454508526733,0.592572582263946
1.296,15.455912498000448,-3.9356750802304106,0.6304573692965842
1.343,15.597142058209464,-4.1262213171937585,0.6650431453923238
1.384,15.808861072460871,-4.421176562660709,0.7154575896694979
1.429,16.09323599315239,-4.827984841286043,0.7795453053889236
1.47,16.19377955098348,-4.972350093773481,0.8010739514018512
1.515,16.480836108443533,-5.386632500098375,0.8596099783870006
1.558,16.73099217727827,-5.747945537819188,0.9082159922196222
1.601,17.016633837359166,-6.170383492453854,0.9633445927504383
1.647,17.12156245677142,-6.328589577804032,0.9841711681930647
1.739,17.46203300879111,-6.852569190828134,1.0536545222991123
1.835,17.556699802996796,-7.001000348914443,1.0730722855965436
1.878,17.77172089058944,-7.341790208954565,1.1169538131226666
1.93,17.991695767048924,-7.695229682261931,1.1609874552850865
2.057,18.231913901138086,-8.084500713241082,1.208295098993899
2.098,18.434719011281473,-8.41615369563941,1.2487893932172565
2.141,18.59049087988783,-8.674350172418698,1.281469014195805
2.239,18.832149979499956,-9.079004065878289,1.3353279947801582
2.282,19.05003781716951,-9.446143060159082,1.3867142184515107
2.335,19.280005995301504,-9.836135097219401,1.4427569181273459
2.376,19.49772094337353,-10.207920584686436,1.493835055834559
2.475,19.734674756349243,-10.613467021690301,1.5457815992625825
2.573,20.092192109384808,-11.226467283504444,1.6174527991870349
2.616,20.243380544428597,-11.487778772495679,1.6450256612040217
2.714,20.4555804876713,-11.855777229134024,1.6800048216717265
