time_sec,x,y,z
247.843,82.96029488758937,-777.2399344896141,-67.55876692124218
247.888,82.63017261207577,-777.0081308907758,-67.5648244117362
247.988,82.21415724090184,-776.7095109525844,-67.56650042639993
248.033,81.87705064379715,-776.4637464813874,-67.56141302507768
248.135,81.4893524457922,-776.1814334156004,-67.5510015267781
248.181,81.07090522235497,-775.8641710258663,-67.5491624726651
248.389,80.64096833711304,-775.5078238673709,-67.55324068163964
248.435,80.25046200661998,-775.1521271355592,-67.5610739067584
248.48,79.91128836537126,-774.828340781768,-67.57311406020352
248.525,79.43900313978575,-774.3810275636898,-67.5953013913886
248.572,79.1130269085916,-774.0727605147704,-67.6140949437042
248.62,78.79915046640625,-773.7508735332608,-67.63804244054057
248.674,78.40253146738627,-773.3196114325817,-67.67614623611223
248.842,78.16384628728844,-773.0459113072536,-67.7028749538542
248.889,77.90685607444837,-772.7395092046086,-67.73341485688996
248.935,77.56016572801971,-772.3158244205036,-67.77153509823228
248.981,77.32757851653788,-772.0329529072288,-67.787008765157
249.029,77.08328733683281,-771.7354803253769,-67.79096125199845
249.076,76.7379335904129,-771.3146749296008,-67.77562490386754
249.122,76.49945991459123,-771.0245371351044,-67.75057049110953
249.167,76.25035563448165,-770.7218280378845,-67.7118154607536
249.268,75.85763625212567,-770.2453097761089,-67.62545168993151
249.313,75.67562464605057,-770.0247384464636,-67.57459647852696
249.413,75.42627085918296,-769.722826879138,-67.49394165289803
249.461,75.08341321338118,-769.3176147556553,-67.36908132787161
249.67,74.82780999525467,-769.0451848520881,-67.28141397508338
249.715,74.54069739891976,-768.7714954408135,-67.19232564219382
249.762,74.1429643443547,-768.3936799368123,-67.08646647993712
249.808,73.7219085806862,-767.9972125013904,-67.00199341191498
249.853,73.3920463460225,-767.7128163164263,-66.94029795245808
249.898,73.04438655964559,-767.4258510033254,-66.8775647120697
249.946,72.6346868464884,-767.0996351622667,-66.80548919310911
250.047,72.28010178849446,-766.826091505055,-66.74626371448295
250.092,71.74504979495923,-766.4647628420084,-66.67948088886178
250.2,71.3840402768136,-766.2620459966816,-66.65850444221394
250.246,70.93148881841411,-766.0182188393304,-66.6493219894549
250.292,70.49382420469311,-765.7872148186434,-66.65279006521288
250.34,70.15332021754082,-765.6142400264213,-66.66181927419501
250.387,69.80537548651154,-765.4451609791759,-66.67369272143088
250.489,69.30097990875716,-765.200238926498,-66.69518686617502
250.592,68.96364109454751,-765.042962887284,-66.71121553435296
250.637,68.43999245139214,-764.8068433868643,-66.73422056939216
250.682,67.97750781360861,-764.6026841589816,-66.74742360109204
250.838,67.6256535249445,-764.4492662302259,-66.75152637930802
250.883,67.06977609598978,-764.2178881267967,-66.74843155656288
250.929,66.58749239018017,-764.027011330397,-66.74273081007479
250.974,66.29185107892795,-763.9111538989426,-66.74069153356777
251.022,65.71132576327548,-763.6848176251617,-66.74338195871522
251.122,65.21630942158555,-763.4910147227599,-66.7511202603898
251.17,64.83419480731426,-763.3409983320875,-66.76018397625992
251.328,64.33882205604634,-763.1482246135176,-66.77487421659924
251.372,63.80677534936764,-762.9441517005657,-66.79633913484153
251.527,63.34498625909296,-762.76185444238,-66.82244183203414
251.571,62.85424865062086,-762.5669920434269,-66.85382546454466
251.615,62.367420717532625,-762.3742749685092,-66.88648040539235
251.66,61.90034875399354,-762.1891743381603,-66.91866221263666
251.703,61.5204436949151,-762.037953180987,-66.94471937634046
251.745,60.97606131876901,-761.8202237797245,-66.97912441017138
251.785,60.97606131876901,-761.8202237797245,-66.97912441017138
251.827,60.18574535766437,-761.4949888783705,-67.00894725547613
251.922,59.71438004807611,-761.3061260220312,-67.00892092351609
252.015,59.35732795912101,-761.1747587942143,-67.00690751043021
252.057,58.81496885117201,-760.980805735998,-67.00110845487458
252.1,58.430604741617145,-760.8465703143235,-66.99355858002346
252.205,57.931273770761145,-760.6744734723869,-66.98127539249725
252.256,57.485370981151185,-760.5235608525309,-66.96826078025265
252.347,57.09628572603438,-760.3963535362527,-66.95622320105261
252.387,56.55179837036195,-760.2229198676572,-66.93770763613824
252.429,56.16023338592598,-760.0998460973233,-66.92254599323468
252.524,55.77497054793312,-759.9834641505853,-66.90903027746512
252.617,55.21156485078356,-759.816035933564,-66.89236552129847
252.66,54.71574402466549,-759.669204711843,-66.88420000709243
252.702,54.232537714913306,-759.5267287463389,-66.88269426428323
252.797,53.74470647371319,-759.3826685701603,-66.88642504221491
252.848,53.24892030317592,-759.2350765185861,-66.89276955020222
252.943,52.740743701206185,-759.0807572074896,-66.89482461134651
253.033,52.28601563934515,-758.9410003448421,-66.89131930427575
253.076,51.80627064157229,-758.7951998417916,-66.88447526278708
253.169,51.18709755443414,-758.609432967154,-66.86966940494085
253.211,50.884419426843095,-758.5205505287566,-66.85993448166286
253.303,50.4014537772166,-758.3821545146319,-66.8414785518676
253.395,50.023053112517005,-758.2747003388895,-66.82216663519989
253.436,49.36727780302274,-758.0858061633234,-66.78707005642667
253.477,48.94283082494486,-757.9619084510525,-66.76695163554007
253.518,48.4543826751832,-757.8194180491793,-66.7471313803737
253.61,47.85399389733152,-757.6418636454962,-66.73021298722853
253.713,47.399359721191956,-757.5076642939065,-66.72601304630794
253.81,46.82484031891399,-757.3448084585289,-66.73832707269591
253.955,46.3188423108705,-757.2047934793651,-66.77482388231559
253.998,45.90294928083266,-757.0855274483392,-66.81592088070781
254.041,45.337312564099086,-756.918216880326,-66.88422914402179
254.082,44.86166679613991,-756.7733701092394,-66.95395697376347
254.126,44.39838890841374,-756.6298706654221,-67.02958819234007
254.217,43.882806468505294,-756.4697396169339,-67.12163777080312
254.26,43.55015067988617,-756.3650964924866,-67.18181604640938
254.355,43.0520452633962,-756.2065247422624,-67.2622054869548
254.399,42.689163464522174,-756.0896086411448,-67.31016407458816
254.494,42.29599738838537,-755.964533131491,-67.35152272845869
