time_sec,x,y,z
24.856,128.34921631614156,-310.35685658360444,4.732171432148846
24.896,128.4502091559578,-310.6744616860406,4.694421798940098
24.936,128.61727958134526,-311.1991295776803,4.6322774297659635
24.976,128.75344020208001,-311.62295003279615,4.583151302381523
25.119,128.9016692292475,-312.0837252759799,4.529602782407878
25.161,129.00433421566245,-312.40447564975005,4.4911563654420235
25.201,129.1653535260218,-312.90785060632277,4.428659129285947
25.305,129.28816321735695,-313.29023948261323,4.379984450617826
25.345,129.49830877459857,-313.9478322608315,4.295983745371757
25.433,129.57050135375084,-314.1739924667086,4.26749411568224
25.473,129.7506989154897,-314.73021308712805,4.197591991276738
25.611,129.84169269065205,-315.0075203842104,4.162333273682066
25.65,129.93869724267458,-315.2995223808326,4.124884674681411
25.691,130.10487564725514,-315.7975284913233,4.061824240326331
25.781,130.2082824818029,-316.10470614474133,4.025071716630961
25.819,130.2657249275908,-316.2756785728996,4.006037048611304
25.869,130.42264417768234,-316.75032406450924,3.961117948067752
26.002,130.5287784654233,-317.0917364219264,3.9345431648154943
26.041,130.58656450083413,-317.2840966374758,3.920571276446708
26.131,130.75039698388508,-317.8309542475957,3.8810464331026537
26.176,130.85741345732083,-318.1944024253401,3.8527502255153365
26.222,130.9737364681455,-318.61072986639255,3.82205500207796
26.31,131.06884183750037,-318.96386277861825,3.7977651775911028
26.35,131.1715759799659,-319.35537214942144,3.7725933674480245
26.486,131.28507964447633,-319.80213737304916,3.745022049226435
26.525,131.38046093753672,-320.1896322457044,3.7214307951227994
26.573,131.49789493095582,-320.67660083999806,3.690510701315617
26.706,131.58196780080917,-321.034917838311,3.666219105567663
26.745,131.67569863101758,-321.455899796309,3.637398641384152
26.784,131.76927772104992,-321.89440604480603,3.6070786327462656
26.917,131.87479060643537,-322.4144315611591,3.570171213169232
26.955,131.923261859258,-322.66293495455255,3.5525350305774737
26.994,132.04622251314117,-323.32046440182523,3.506036994148971
27.04,132.1439610220583,-323.8689439972255,3.4676331961304783
27.173,132.22722022639124,-324.35783490308773,3.4342438941380777
27.211,132.27377742761996,-324.64312688402975,3.4150069291654432
27.249,132.39044550089258,-325.40162573061633,3.362926933374638
27.347,132.46228459850806,-325.90854378554064,3.327985516471159
27.563,132.5350007968135,-326.4487200769052,3.2903294474200067
27.61,132.62037949497054,-327.1096671450538,3.2427927213811927
27.65,132.68214196668032,-327.63008655974403,3.2038510398282085
27.691,132.71727444252542,-327.9465635712738,3.1791373121401847
27.731,132.76732445537937,-328.4209984390815,3.140689493291589
27.879,132.87926065262192,-329.4477043266651,3.0502656233246057
27.921,132.95234210623545,-330.02929498167794,2.9930711464173356
27.962,133.04340162550048,-330.6380870308687,2.928769630122403
28.022,133.13549142678588,-331.1625251133583,2.870186136982241
28.066,133.24561056557826,-331.73281593660954,2.8037379460135554
28.106,133.39488836851095,-332.4177987528835,2.7207171698884167
28.199,133.51715382643744,-332.93289852646893,2.6580293828017147
28.29,133.67744919160785,-333.57344666638767,2.581964961255153
28.383,133.8113047358471,-334.0990338485667,2.5219983530962793
28.423,133.93319968337596,-334.56753772073125,2.4705515985073987
28.464,134.06116731030707,-335.04669402728183,2.420355974211759
28.504,134.19431692800578,-335.5276875323369,2.373866291058448
28.546,134.3138633184744,-335.94244082124817,2.3371748643139654
28.685,134.44055833608576,-336.3653762804405,2.302810454503998
28.827,134.61539173064463,-336.9284046983521,2.2615977944086296
28.868,134.7094216259045,-337.2273517386308,2.2420624324851417
28.91,134.86689071996395,-337.69932695467674,2.2154871554186855
28.95,134.99491951716232,-338.05547711796186,2.1991247218788317
28.999,135.1385937396186,-338.4315941260717,2.1849455345348474
29.041,135.3403967002714,-338.90972660991457,2.1697564307123685
29.26,135.56520340694811,-339.4028485344422,2.1523391137540955
29.358,135.67838629068245,-339.6486643584404,2.142479854656017
29.403,135.9007764723932,-340.1297125159683,2.120963920000719
29.444,136.12207510843731,-340.60128186568966,2.095607410633164
29.485,136.26404116786503,-340.9017383684631,2.077574587556768
29.526,136.47919883049443,-341.3547906848974,2.0494969472761397
29.569,136.63209434016582,-341.6747167794288,2.0295533562936043
29.614,136.79814194468042,-342.02187865583596,2.0090334494148294
29.657,137.01169717844056,-342.4642863349365,1.9852718444988966
29.748,137.19948316607693,-342.84927897572373,1.9664941477887794
29.788,137.38040406859585,-343.20671991271337,1.9511684270921137
29.929,137.57817153693833,-343.5729730682808,1.9387932270735746
29.969,137.83064585655188,-344.01036447297105,1.9289244373790666
30.011,138.03379467481398,-344.34657335157846,1.9249462697519846
30.127,138.26253340163595,-344.71553392759273,1.923956701960833
30.179,138.5200000607117,-345.11286911727507,1.9251615888395293
30.221,138.74600722488952,-345.44673255891286,1.9265381814492741
30.367,138.99885761095527,-345.8061928103993,1.9280367417843252
30.413,139.27105534632193,-346.17804319754845,1.9292204019093617
30.456,139.5216942986403,-346.50766150651765,1.9291677220615497
30.499,139.80881476058116,-346.87096592620776,1.9275152407205383
30.544,140.21300338896003,-347.3620778411999,1.9213036857053396
30.589,140.42921908400658,-347.6314252786798,1.9145023602966091
30.688,140.72169980552286,-348.00367143811087,1.9011727853861942
30.746,140.92690716710456,-348.2661522021195,1.8893443098079956
30.792,141.29251557675025,-348.7305314777136,1.8641057787884563
30.888,141.51234813127002,-349.0087530520357,1.8457689261112478
30.935,141.81913354372006,-349.3964281738929,1.8170821078923325
30.979,142.11310833768525,-349.76842744070564,1.787721755107583
31.022,142.33890480067134,-350.054216649033,1.7646905823661143
31.175,142.6633715174913,-350.46687979937093,1.7317610066785392
31.236,142.9184859054069,-350.7926478180607,1.70652475536383
31.28,143.14193754375708,-351.0788139902039,1.6853786558603758
31.326,143.4280453686548,-351.4467377426877,1.6592928146257293
31.424,143.73016094928852,-351.83739561417883,1.6322578587980274
31.522,144.00665657406168,-352.1975170988706,1.6082948505825811
31.564,144.32746984938902,-352.6180116897282,1.5814391894354571
31.609,144.59099197198674,-352.9654849561242,1.5601443896791807
31.706,144.81708137261904,-353.26404253748626,1.5428584889081378
31.753,145.14617123780425,-353.6998769271653,1.5198257124260977
31.8,145.40798008077246,-354.0493063519293,1.503051824835353
31.897,145.6809129000393,-354.41695910943815,1.4873814988256697
31.948,145.98907086685398,-354.8350420185174,1.4729773504158459
32.058,146.25355441214094,-355.1981464522848,1.46323319455891
32.1,146.47777810173494,-355.5072362121173,1.457000017257002
32.193,146.81049518290385,-355.9683826382022,1.4524322714309221
32.236,147.06768331266633,-356.33170576135626,1.4538236771166737
32.28,147.34082511377537,-356.72480635232665,1.4595724860357677
32.4,147.568471819103,-357.064183751059,1.4668690941715
32.446,147.86288811788893,-357.5123361502818,1.4794361737525605
32.488,148.18163452931196,-358.0057108724246,1.4952608266615925
